Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
3046,Duke Energy Progress - (NC),NC,Investor Owned,12841.0,15322.0,61136078,10834182,0,71971147,44827278,24505471,0,105149,2533249,71971147,4167611.2,0.0,1511358.4,-118958.7,72713.4,49697.0,71971147,1839564.9,16535624.0,1203058.0,1218444.8,13909027.0,204922.0,517778.3,7916930.0,3461.0,0.0,0.0,0.0,3575788.0,38361581.0,1411441.0,2018
3046,Duke Energy Progress - (NC),NC,Investor Owned,12841.0,15322.0,61136078,10834182,0,71971147,44827278,24505471,0,105149,2533249,71971147,4167611.2,0.0,1511358.4,-118958.7,72713.4,49697.0,71971147,260819.6,2181622.0,136802.0,178048.7,1780280.0,31801.0,152954.9,2503795.0,605.0,0.0,0.0,0.0,591823.2,6465697.0,169208.0,2018
3075,Carroll County - (TN),TN,Municipal,89.7,91.6,0,463487,0,463487,443689,0,0,208,19590,463487,38727.0,0.0,0.0,0.0,0.0,801.2,463487,20002.0,191914.0,12146.0,11735.0,107405.0,3406.0,6990.0,144370.0,2.0,0.0,0.0,0.0,38727.0,443689.0,15554.0,2018
3076,Carroll Electric Coop Inc - (OH),OH,Cooperative,33.0,37.0,0,173325,0,173325,163972,0,0,0,9353,173325,22499.0,0.0,0.0,0.0,0.0,340.0,173325,18383.0,132089.0,10787.0,2098.0,14954.0,1086.0,2018.0,16929.0,7.0,0.0,0.0,0.0,22499.0,163972.0,11880.0,2018
3081,Carroll Electric Member Corp - (GA),GA,Cooperative,213.1,269.3,0,1155188,0,1155188,1110994,0,0,1289,42905,1155188,115814.0,0.0,0.0,0.0,0.0,3902.0,1155188,84350.0,713713.0,48313.0,15852.0,141589.0,2880.0,15612.0,255692.0,44.0,0.0,0.0,0.0,115814.0,1110994.0,51237.0,2018
3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,441.0,497.0,0,2190100,0,2190100,2069414,0,0,3162,117524,2190100,181911.0,0.0,0.0,0.0,0.0,6205.0,2190100,119079.0,1241069.0,82837.0,29167.0,354391.0,5736.0,18871.0,322849.0,45.0,0.0,0.0,0.0,167117.0,1918309.0,88618.0,2018
3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,441.0,497.0,0,2190100,0,2190100,2069414,0,0,3162,117524,2190100,181911.0,0.0,0.0,0.0,0.0,6205.0,2190100,12781.0,128723.0,11289.0,2013.0,22382.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,14794.0,151105.0,12132.0,2018
3107,Carteret-Craven El Member Corp,NC,Cooperative,148.6,221.8,0,642106,0,642106,617300,0,0,571,24235,642106,70263.7,0.0,0.0,0.0,0.0,0.0,642106,55820.6,478744.0,36439.0,14443.1,138556.0,4028.0,0.0,0.0,0.0,0.0,0.0,0.0,70263.7,617300.0,40467.0,2018
3108,City of Cartersville - (GA),GA,Municipal,104.6,90.7,0,609879,0,609879,588058,0,0,4278,17543,609879,47296.0,0.0,0.0,0.0,0.0,1396.0,609879,9280.5,85299.0,6248.0,17042.8,168693.0,1400.0,20972.7,334066.0,13.0,0.0,0.0,0.0,47296.0,588058.0,7661.0,2018
3113,City of Carthage - (MO),MO,Municipal,63.0,50.0,1237,306877,0,303164,291849,0,0,0,11315,303164,25450.0,0.0,0.0,0.0,0.0,0.0,303164,8907.0,82515.0,6582.0,6141.0,64047.0,1076.0,10402.0,145287.0,27.0,0.0,0.0,0.0,25450.0,291849.0,7685.0,2018
3203,Cedar Falls Utilities,IA,Municipal,104.1,89.3,357236,560560,0,917796,505570,393462,0,0,18764,917796,41529.8,0.0,11408.6,0.0,3817.7,2776.9,917796,17372.8,175944.0,17216.0,18433.6,250506.0,2136.0,5723.4,79120.0,250.0,0.0,0.0,0.0,41529.8,505570.0,19602.0,2018
3205,Cedar-Knox Public Power Dist,NE,Political Subdivision,48.4,47.4,0,268038,0,268038,244795,10196,299,0,12748,268038,21228.0,0.0,665.0,0.0,0.0,0.0,268038,8894.0,104242.0,5487.0,9651.0,134591.0,726.0,2683.0,5962.0,1222.0,0.0,0.0,0.0,21228.0,244795.0,7435.0,2018
3208,Cedarburg Light & Water Comm,WI,Municipal,24.2,17.7,0,107925,0,107925,104924,0,0,97,2904,107925,11550.7,0.0,0.0,0.0,0.0,134.0,107925,5421.6,44018.0,5381.0,4752.1,43822.0,913.0,1377.0,17084.0,2.0,0.0,0.0,0.0,11550.7,104924.0,6296.0,2018
3216,City of Celina - (OH),OH,Municipal,45.0,44.0,0,223397,0,223397,222687,0,0,710,0,223397,19124.0,0.0,0.0,0.0,0.0,0.0,223397,6984.0,67514.0,6853.0,5081.0,54018.0,861.0,7059.0,101155.0,10.0,0.0,0.0,0.0,19124.0,222687.0,7724.0,2018
3222,Central Alabama Electric Coop,AL,Cooperative,160.0,225.0,0,751259,0,751259,709021,0,0,1377,40861,751259,89510.0,0.0,0.0,0.0,0.0,2377.0,751259,77931.0,604252.0,41567.0,10322.0,89707.0,1827.0,1257.0,15062.0,3.0,0.0,0.0,0.0,89510.0,709021.0,43397.0,2018
3226,Central Rural Electric Cooperative Inc,OK,Cooperative,117.8,144.3,0,620873,0,620873,594339,0,0,1152,25382,620873,60273.4,0.0,0.0,0.0,0.0,404.6,620873,33166.1,332782.0,17393.0,24531.9,232726.0,4390.0,2575.4,28831.0,12.0,0.0,0.0,0.0,60273.4,594339.0,21795.0,2018
3235,City of Central City,NE,Municipal,7.8,8.0,995,35947,0,36942,33594,0,0,295,3053,36942,3598.0,0.0,0.0,0.0,0.0,0.0,36942,1871.0,17936.0,1394.0,1069.0,9614.0,290.0,658.0,6044.0,10.0,0.0,0.0,0.0,3598.0,33594.0,1694.0,2018
3236,Central Electric Coop Inc - (SD),SD,Cooperative,62.6,75.5,0,381927,0,381927,371897,0,0,772,9258,381927,35314.0,0.0,0.0,0.0,0.0,92.4,381927,14247.3,122095.0,6385.0,3139.3,27987.0,649.0,17927.4,221815.0,169.0,0.0,0.0,0.0,35314.0,371897.0,7203.0,2018
3240,Central Electric Coop Inc - (OR),OR,Cooperative,138.0,226.0,0,765895,0,765895,721227,0,0,910,43758,765895,59214.0,0.0,0.0,0.0,0.0,498.0,765895,42831.0,491376.0,30048.0,9326.0,121002.0,2832.0,7057.0,108849.0,1628.0,0.0,0.0,0.0,59214.0,721227.0,34508.0,2018
3242,Central Electric Power Coop - (MO),MO,Cooperative,827.1,965.6,0,3973831,0,3973831,0,3973831,0,0,0,3973831,0.0,0.0,224748.7,0.0,0.0,1583.8,3973831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3245,Central Florida Elec Coop Inc,FL,Cooperative,147.4,119.8,0,528391,0,528391,500976,0,0,1110,26305,528391,63724.9,0.0,0.0,0.0,0.0,2243.3,528391,47938.3,367098.0,30208.0,10479.3,86011.0,2897.0,5307.3,47867.0,645.0,0.0,0.0,0.0,63724.9,500976.0,33750.0,2018
3248,Central Georgia El Member Corp,GA,Cooperative,276.0,307.0,0,1319865,0,1319865,1275648,0,0,1511,42706,1319865,115592.0,0.0,0.0,0.0,0.0,6119.0,1319865,81709.0,827959.0,51840.0,17351.0,187271.0,5454.0,16532.0,260418.0,89.0,0.0,0.0,0.0,115592.0,1275648.0,57383.0,2018
3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,1114.0,904.0,95007,2901262,0,2996269,2803742,37300,9645,0,145582,2996269,477159.0,88456.0,1556.2,0.0,7775.9,-15553.2,2996269,351116.0,1889082.0,227332.0,118026.0,842608.0,36284.0,8017.0,72052.0,766.0,0.0,0.0,0.0,477159.0,2803742.0,264382.0,2018
3249,Central Hudson Gas & Elec Corp,NY,Investor Owned,1114.0,904.0,95007,2901262,0,2996269,2803742,37300,9645,0,145582,2996269,477159.0,88456.0,1556.2,0.0,7775.9,-15553.2,2996269,30861.0,276805.0,31996.0,46867.0,1155809.0,10372.0,10728.0,844869.0,275.0,0.0,0.0,0.0,88456.0,2277483.0,42643.0,2018
3250,Central Electric Membership Corp. - (NC),NC,Cooperative,104.0,152.9,0,456861,0,456861,442133,0,0,0,14728,456861,54607.2,0.0,0.0,0.0,0.0,0.0,456861,44419.9,342192.0,20496.0,6317.1,51711.0,2327.0,3870.2,48230.0,17.0,0.0,0.0,0.0,54607.2,442133.0,22840.0,2018
3255,California Dept. of Water Resources,CA,State,1374.0,1465.0,3028279,8158893,0,11425355,0,4641753,0,22560,6761042,11425355,0.0,0.0,95658.0,0.0,0.0,0.0,11425355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3258,Central Iowa Power Cooperative,IA,Cooperative,603.0,546.0,2275975,729560,0,3125199,0,3037591,0,2680,84928,3125199,0.0,0.0,140562.2,0.0,47810.8,2331.6,3125199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3264,Central Lincoln People's Ut Dt,OR,Political Subdivision,162.0,245.0,0,1317606,0,1317606,1296364,0,0,3227,18015,1317606,86695.0,0.0,0.0,0.0,0.0,0.0,1317606,40423.0,415852.0,33807.0,16251.0,191006.0,5192.0,30021.0,689506.0,182.0,0.0,0.0,0.0,86695.0,1296364.0,39181.0,2018
3265,Cleco Power LLC,LA,Investor Owned,2494.0,2879.0,12603830,123967,0,12727797,8909074,3008371,0,42252,768100,12727797,938604.0,0.0,259131.0,-33195.0,34729.0,42331.0,12727797,452566.0,3788972.0,244782.0,314507.0,2871232.0,41397.0,171531.0,2248870.0,566.0,0.0,0.0,0.0,938604.0,8909074.0,286745.0,2018
3266,Central Maine Power Co,ME,Investor Owned,1674.6,1600.6,0,4923889,0,4923889,4725005,198884,0,0,0,4923889,732385.4,207766.8,4771.0,0.0,230216.0,53315.0,4923889,529236.3,3274839.0,468410.0,186712.2,1340018.0,45356.0,16436.9,110148.0,1820.0,0.0,0.0,0.0,732385.4,4725005.0,515586.0,2018
3266,Central Maine Power Co,ME,Investor Owned,1674.6,1600.6,0,4923889,0,4923889,4725005,198884,0,0,0,4923889,732385.4,207766.8,4771.0,0.0,230216.0,53315.0,4923889,49650.9,601248.0,82564.0,94042.0,2311468.0,19559.0,64073.9,2227113.0,863.0,0.0,0.0,0.0,207766.8,5139829.0,102986.0,2018
3268,Central Missouri Elec Coop Inc,MO,Cooperative,66.0,75.0,0,349803,0,349803,333194,0,0,197,16412,349803,29467.0,0.0,0.0,0.0,0.0,194.0,349803,19782.0,192665.0,10509.0,2296.0,23576.0,347.0,7389.0,116953.0,2.0,0.0,0.0,0.0,29467.0,333194.0,10858.0,2018
3271,Central Nebraska Pub P&I Dist,NE,Political Subdivision,97.0,84.0,380177,287,0,380464,0,380177,0,287,0,380464,0.0,0.0,14113.5,0.0,472.1,6606.9,380464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3273,Central New Mexico El Coop Inc,NM,Cooperative,45.4,33.8,0,242235,0,242235,222086,0,0,0,20149,242235,35106.0,0.0,0.0,0.0,0.0,166922.0,242235,19852.0,113241.0,16093.0,8602.0,51118.0,1456.0,6652.0,57727.0,303.0,0.0,0.0,0.0,35106.0,222086.0,17852.0,2018
3278,AEP Texas Central Company,OK,Investor Owned,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,997769.5,0.0,-24437.2,222154.8,-252699.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3279,Central Power Elec Coop Inc,ND,Cooperative,351.2,463.6,0,2608320,0,2608320,0,2566264,0,0,42056,2608320,0.0,0.0,156226.7,0.0,9656.2,4503.0,2608320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3282,Central Texas Elec Coop Inc,TX,Cooperative,152.5,198.3,0,719719,0,719719,656377,0,0,1517,61825,719719,68867.0,0.0,0.0,0.0,0.0,511.7,719719,50147.0,446924.0,33804.0,10419.0,106059.0,3333.0,8301.0,103394.0,3549.0,0.0,0.0,0.0,68867.0,656377.0,40686.0,2018
3287,Central Valley Elec Coop Inc,NM,Cooperative,131.7,118.9,0,919763,0,893259,849924,0,0,782,42553,893259,64060.4,0.0,0.0,0.0,0.0,526.2,893259,7006.3,81595.0,5703.0,7871.0,74061.0,5172.0,49183.1,694268.0,4481.0,0.0,0.0,0.0,64060.4,849924.0,15356.0,2018
3291,Central Virginia Electric Coop,VA,Cooperative,144.3,263.1,0,773249,0,773249,738156,0,0,1495,33598,773249,92880.0,0.0,0.0,0.0,0.0,1265.0,773249,70520.0,515589.0,33075.0,13783.0,116191.0,4033.0,8577.0,106376.0,26.0,0.0,0.0,0.0,92880.0,738156.0,37134.0,2018
3293,Central Wisconsin Elec Coop,WI,Cooperative,23.9,19.7,0,113041,0,113041,104591,0,0,467,7983,113041,16048.7,0.0,0.0,0.0,0.0,113.3,113041,10892.7,61201.0,7304.0,3558.3,28083.0,653.0,1597.7,15307.0,5.0,0.0,0.0,0.0,16048.7,104591.0,7962.0,2018
3295,City of Centralia - (WA),WA,Municipal,38.7,62.1,73625,197295,0,270920,260526,0,0,713,9681,270920,25830.0,0.0,0.0,0.0,0.0,0.0,270920,11280.0,115021.0,8655.0,3803.0,33489.0,1488.0,10747.0,112016.0,139.0,0.0,0.0,0.0,25830.0,260526.0,10282.0,2018
3314,Chariton Valley Elec Coop Inc,IA,Cooperative,22.1,20.2,0,104128,0,104128,100205,0,1,259,3663,104128,12371.0,0.0,0.0,0.0,0.0,82.2,104128,7922.0,59855.0,4854.0,3476.0,30017.0,1161.0,973.0,10333.0,6.0,0.0,0.0,0.0,12371.0,100205.0,6021.0,2018
3315,Charles Mix Electric Assn Inc,SD,Cooperative,12.7,11.9,0,68832,0,68832,65013,0,0,2,3817,68832,7866.0,0.0,0.0,0.0,0.0,2.0,68832,4519.0,33828.0,2214.0,3183.0,30964.0,208.0,164.0,221.0,143.0,0.0,0.0,0.0,7866.0,65013.0,2565.0,2018
3329,Borough of Chambersburg,PA,Municipal,56.3,54.8,8801,333169,0,323324,317160,0,0,0,6164,323324,29022.0,0.0,0.0,0.0,0.0,0.0,323324,9931.0,98431.0,9523.0,10598.0,109733.0,1917.0,8493.0,108996.0,22.0,0.0,0.0,0.0,29022.0,317160.0,11462.0,2018
3355,City of Chanute,KS,Municipal,52.8,46.2,100899,259552,0,360451,287210,0,0,0,73241,360451,21064.6,0.0,0.0,0.0,0.0,0.0,360451,4463.4,45483.0,4574.0,3992.2,44193.0,948.0,12609.0,197534.0,92.0,0.0,0.0,0.0,21064.6,287210.0,5614.0,2018
3400,City of Chaska - (MN),MN,Municipal,78.4,50.7,0,383993,0,383993,371632,0,0,0,12361,383993,41626.3,0.0,0.0,0.0,0.0,156.9,383993,11433.1,81567.0,9230.0,17932.0,154419.0,949.0,12261.2,135646.0,108.0,0.0,0.0,0.0,41626.3,371632.0,10287.0,2018
3408,City of Chattanooga - (TN),TN,Municipal,1197.1,1345.1,0,6085180,0,6085180,5851652,0,0,19613,213915,6085180,575914.0,0.0,0.0,0.0,0.0,27492.0,6085180,16538.0,152506.0,9622.0,5864.0,49857.0,1235.0,409.0,4376.0,1.0,0.0,0.0,0.0,22811.0,206739.0,10858.0,2018
3408,City of Chattanooga - (TN),TN,Municipal,1197.1,1345.1,0,6085180,0,6085180,5851652,0,0,19613,213915,6085180,575914.0,0.0,0.0,0.0,0.0,27492.0,6085180,240976.0,2214859.0,148851.0,242559.0,2325014.0,24745.0,69568.0,1105040.0,60.0,0.0,0.0,0.0,553103.0,5644913.0,173655.0,2018
3413,PUD No 1 of Chelan County,WA,Political Subdivision,261.0,420.0,9279865,5588249,0,15270438,1635017,13598067,0,21573,15781,15270438,50268.5,0.0,296477.4,0.0,9971.9,15674.3,15270438,26019.1,809774.0,38447.0,16883.4,486579.0,10508.0,7366.0,338664.0,1501.0,0.0,0.0,0.0,50268.5,1635017.0,50456.0,2018
3420,City of Cheney - (WA),WA,Municipal,23.0,27.8,0,154373,0,154373,139677,0,0,0,14696,154373,9221.4,0.0,0.0,0.0,0.0,173.1,154373,4529.5,57860.0,5229.0,3875.6,67246.0,438.0,816.3,14571.0,9.0,0.0,0.0,0.0,9221.4,139677.0,5676.0,2018
3426,Cherokee Electric Coop,AL,Cooperative,101.0,131.7,0,537125,0,537125,529639,0,0,577,6909,537125,60606.0,0.0,0.0,0.0,0.0,1205.1,537125,33542.0,252933.0,17484.0,17358.0,113477.0,6415.0,9706.0,163229.0,3.0,0.0,0.0,0.0,60606.0,529639.0,23902.0,2018
3435,Cherry-Todd Electric Coop Inc,SD,Cooperative,35.2,28.2,0,140258,0,140258,134521,0,0,353,5384,140258,13446.2,0.0,0.0,0.0,0.0,521.0,140258,1268.1,10107.0,830.0,229.5,2942.0,19.0,1632.4,13879.0,239.0,0.0,0.0,0.0,3130.0,26928.0,1088.0,2018
3435,Cherry-Todd Electric Coop Inc,SD,Cooperative,35.2,28.2,0,140258,0,140258,134521,0,0,353,5384,140258,13446.2,0.0,0.0,0.0,0.0,521.0,140258,7325.4,65739.0,4388.0,2349.3,36474.0,370.0,641.5,5380.0,127.0,0.0,0.0,0.0,10316.2,107593.0,4885.0,2018
3436,Cherryland Electric Coop Inc,MI,Cooperative,94.3,71.5,0,423648,0,423648,407445,0,0,406,15797,423648,51037.1,0.0,0.0,0.0,0.0,354.4,423648,38750.8,281270.0,32738.0,12027.2,124139.0,2764.0,259.1,2036.0,126.0,0.0,0.0,0.0,51037.1,407445.0,35628.0,2018
3461,Cheyenne Light Fuel & Power d/b/a Black,SD,Investor Owned,254.0,238.0,852391,1008882,0,1861273,1621184,119392,0,0,120697,1861273,156359.0,0.0,6039.0,-6219.0,974.0,4969.0,1861273,39600.0,263197.0,37600.0,63825.0,528511.0,5089.0,52934.0,829476.0,5.0,0.0,0.0,0.0,156359.0,1621184.0,42694.0,2018
3470,Cherokee County Elec Coop Assn,TX,Cooperative,90.0,91.0,71,441112,0,441183,406892,0,0,0,34291,441183,44366.0,0.0,0.0,0.0,0.0,999.0,441183,32356.0,284195.0,18932.0,6407.0,58698.0,1760.0,5603.0,63999.0,2.0,0.0,0.0,0.0,44366.0,406892.0,20694.0,2018
3475,City of Chickamauga,GA,Municipal,5.7,5.8,0,28400,0,28400,26548,0,0,0,1852,28400,2858.0,0.0,0.0,0.0,0.0,48.9,28400,1268.0,11664.0,824.0,1590.0,14884.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.0,26548.0,978.0,2018
3477,City of Chicopee - (MA),MA,Municipal,100.8,84.1,5728,368369,0,486236,475088,0,0,1275,9873,486236,60948.4,0.0,0.0,0.0,0.0,842.9,486236,26808.4,203221.0,23431.0,19097.0,140238.0,2839.0,15043.0,131629.0,40.0,0.0,0.0,0.0,60948.4,475088.0,26310.0,2018
3478,Cimarron Electric Coop,OK,Cooperative,101.2,96.4,0,537214,0,537214,511066,0,0,587,25561,537214,49033.0,0.0,0.0,0.0,0.0,175.0,537214,18657.0,170467.0,13705.0,27352.0,277404.0,3722.0,3024.0,63195.0,10.0,0.0,0.0,0.0,49033.0,511066.0,17437.0,2018
3486,Chillicothe Municipal Utils,MO,Municipal,24.6,20.8,3079,113318,0,111286,102889,3060,0,0,5337,111286,10359.0,0.0,410.6,0.0,0.0,1106.9,111286,4908.0,43998.0,3707.0,4693.0,50307.0,792.0,758.0,8584.0,26.0,0.0,0.0,0.0,10359.0,102889.0,4525.0,2018
3495,Chimney Rock Public Power Dist,NE,Political Subdivision,21.2,8.2,0,57033,0,57033,51737,0,0,0,5296,57033,6952.0,0.0,0.0,0.0,0.0,60.0,57033,3292.0,23297.0,1967.0,1028.0,8043.0,305.0,2632.0,20397.0,943.0,0.0,0.0,0.0,6952.0,51737.0,3215.0,2018
3498,Chippewa Valley Electric Coop,WI,Cooperative,25.1,23.6,0,110075,0,110075,104671,0,0,331,5073,110075,14756.2,0.0,0.0,0.0,0.0,-73.5,110075,12715.3,88848.0,6997.0,1858.8,14697.0,508.0,182.1,1126.0,28.0,0.0,0.0,0.0,14756.2,104671.0,7533.0,2018
3502,Choctawhatche Elec Coop Inc,FL,Cooperative,200.1,263.6,0,933576,0,933576,895036,0,0,0,38540,933576,101041.5,0.0,0.0,0.0,0.0,3517.0,933576,78557.8,668113.0,45411.0,21205.1,209764.0,6377.0,1278.6,17159.0,2.0,0.0,0.0,0.0,101041.5,895036.0,51790.0,2018
3503,Choptank Electric Coop Inc,MD,Cooperative,252.8,297.1,0,1106494,0,1106494,1050630,0,0,0,55864,1106494,138946.0,0.0,0.0,0.0,0.0,992.3,1106494,99733.3,718324.0,48571.0,30700.5,238212.0,5553.0,8512.2,94094.0,26.0,0.0,0.0,0.0,138946.0,1050630.0,54150.0,2018
3519,Central Minnesota Municipal Power Agency,MN,Political Subdivision,106.5,71.3,0,355193,0,355193,0,355193,0,0,0,355193,0.0,0.0,17194.7,0.0,3534.8,0.0,355193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3522,Chugach Electric Assn Inc,AK,Cooperative,168.0,209.0,981788,242017,0,1241157,1072957,57857,0,4141,106202,1241157,187938.3,0.0,5191.0,0.0,6709.0,2057.0,1241157,93972.8,479353.0,71615.0,85817.3,535776.0,9675.0,8148.2,57828.0,7.0,0.0,0.0,0.0,187938.3,1072957.0,81297.0,2018
3527,Choctaw Electric Coop Inc,OK,Cooperative,101.3,98.8,0,495731,0,495731,479014,0,0,542,16175,495731,46187.6,0.0,0.0,0.0,0.0,-785.4,495731,33417.5,266409.0,18508.0,2383.1,22949.0,187.0,10387.0,189656.0,8.0,0.0,0.0,0.0,46187.6,479014.0,18703.0,2018
3542,Duke Energy Ohio Inc,OH,Investor Owned,946.0,1062.0,0,5449337,0,5449337,4123524,1098814,0,0,226999,5449337,441278.1,528682.3,45082.1,-6947.0,22635.6,21092.6,5449337,353939.8,3184555.0,265464.0,77452.3,817311.0,20948.0,9886.0,121658.0,413.0,0.0,0.0,0.0,441278.1,4123524.0,286825.0,2018
3542,Duke Energy Ohio Inc,OH,Investor Owned,946.0,1062.0,0,5449337,0,5449337,4123524,1098814,0,0,226999,5449337,441278.1,528682.3,45082.1,-6947.0,22635.6,21092.6,5449337,252791.8,4527826.0,373930.0,212092.2,7132131.0,55627.0,63798.3,4903583.0,1717.0,0.0,0.0,0.0,528682.3,16563540.0,431274.0,2018
3597,Citizens Electric Co - (PA),PA,Investor Owned,38.0,47.0,0,136069,0,136069,128084,0,0,171,7814,136069,13361.0,864.0,0.0,0.0,0.0,69.0,136069,9376.0,90318.0,5861.0,2795.0,25628.0,1077.0,1190.0,12138.0,12.0,0.0,0.0,0.0,13361.0,128084.0,6950.0,2018
3597,Citizens Electric Co - (PA),PA,Investor Owned,38.0,47.0,0,136069,0,136069,128084,0,0,171,7814,136069,13361.0,864.0,0.0,0.0,0.0,69.0,136069,7.0,250.0,9.0,146.0,6264.0,58.0,711.0,43408.0,25.0,0.0,0.0,0.0,864.0,49922.0,92.0,2018
3600,Citizens Electric Corporation - (MO),MO,Cooperative,267.0,261.0,0,1735864,0,1735864,1691449,440,0,2395,41580,1735864,120654.0,0.0,46.0,0.0,0.0,105.0,1735864,42629.0,309590.0,24151.0,13261.0,110905.0,2687.0,64764.0,1270954.0,107.0,0.0,0.0,0.0,120654.0,1691449.0,26945.0,2018
3601,Boston Energy Trading and Marketing LLC,MA,Wholesale Power Marketer,0.0,0.0,0,1378474,0,1378474,0,1378474,0,0,0,1378474,0.0,0.0,43761.7,0.0,0.0,0.0,1378474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
3634,City of Nixa - (MO),MO,Municipal,48.0,29.0,0,177445,0,177445,158710,0,0,13543,5192,177445,21287.0,0.0,0.0,0.0,0.0,0.0,177445,13327.4,97178.0,9164.0,4102.4,37307.0,916.0,3857.2,24225.0,40.0,0.0,0.0,0.0,21287.0,158710.0,10120.0,2018
3641,Claiborne Electric Coop Inc,LA,Cooperative,136.3,163.3,0,686218,0,686218,662992,0,745,0,22481,686218,60485.6,0.0,0.0,0.0,0.0,220.7,686218,31511.4,322552.0,21280.0,7592.7,77946.0,2349.0,21381.5,262494.0,106.0,0.0,0.0,0.0,60485.6,662992.0,23735.0,2018
3644,PUD No 1 of Clallam County,WA,Political Subdivision,89.3,183.1,0,663209,0,663209,632220,0,0,3878,27111,663209,59319.7,0.0,0.0,0.0,0.0,1593.4,663209,43870.3,439440.0,28527.0,14163.3,172619.0,3377.0,1286.1,20161.0,1.0,0.0,0.0,0.0,59319.7,632220.0,31905.0,2018
3647,City of Claremore,OK,Municipal,77.4,47.5,0,314607,0,314607,281090,0,0,7156,26361,314607,30489.0,0.0,0.0,0.0,0.0,276.0,314607,15833.0,122594.0,10650.0,4069.0,31104.0,1297.0,10587.0,127392.0,144.0,0.0,0.0,0.0,30489.0,281090.0,12091.0,2018
3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,829.2,952.4,1192594,4286655,0,5479249,4465033,795626,0,0,218590,5479249,362285.0,0.0,17152.0,-17886.0,0.0,9351.0,5479249,219162.0,2364873.0,190404.0,100643.0,1335558.0,18284.0,42480.0,764602.0,29.0,0.0,0.0,0.0,362285.0,4465033.0,208717.0,2018
3687,Clark Energy Coop Inc - (KY),KY,Cooperative,91.0,139.0,0,474186,0,474186,449051,0,0,667,24468,474186,48666.0,0.0,0.0,0.0,0.0,1227.0,474186,38124.0,349630.0,24693.0,9555.0,87580.0,1833.0,987.0,11841.0,1.0,0.0,0.0,0.0,48666.0,449051.0,26527.0,2018
3701,Clark Electric Coop - (WI),WI,Cooperative,36.1,37.9,0,209095,0,209095,197835,0,0,0,11260,209095,23116.2,0.0,0.0,0.0,0.0,-63.4,209095,17979.7,137459.0,9086.0,5136.5,60376.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,23116.2,197835.0,9203.0,2018
3702,Clarksdale Public Utilities,MS,Municipal,36.0,23.0,153,166141,0,166294,125592,0,0,8610,32092,166294,15910.0,0.0,0.0,0.0,0.0,1046.0,166294,7133.0,62892.0,5364.0,7489.0,48449.0,1214.0,1288.0,14251.0,3.0,0.0,0.0,0.0,15910.0,125592.0,6581.0,2018
3704,City of Clarksville - (TN),TN,Municipal,335.5,445.4,0,1680437,0,1680437,1622548,0,0,4140,53749,1680437,174851.0,0.0,0.0,0.0,0.0,6808.9,1680437,106213.0,963074.0,62290.0,63217.0,582254.0,8207.0,5421.0,77220.0,4.0,0.0,0.0,0.0,174851.0,1622548.0,70501.0,2018
